order_id,order_date,customer_id,product_id,sales_rep,channel,quantity,unit_price,discount_pct,unit_cost,payment_days,returned_qty,order_status
O1645,2025-07-15,C054,P006,Eleni,Wholesale,7,12.05,0.02,8.45,30.0,0,Completed
O1385,2025-03-19,C044,P024,Maria,Phone order,8,16.87,0.03,10.39,75.0,0,Completed
O1232,2025-06-25,C081,P009,Giorgos,Phone order,12,9.54,0.05,6.27,30.0,0,Completed
O1389,2025-08-23,C083,P035,Maria,Wholesale,8,21.37,0.02,12.41,45.0,0,Completed
O1042,2025-04-03,C072,P034,Nikos,Wholesale,10,21.54,0.03,11.4,30.0,0,Completed
O1535,2025-11-20,C052,P022,Maria,Wholesale,9,15.11,0.02,9.55,45.0,0,Completed
O1501,2025-01-30,C030,P029,Nikos,Wholesale,5,17.56,0.02,12.16,45.0,0,Completed
O1445,2025-04-18,C027,P019,Maria,Wholesale,5,14.76,0.0,7.63,30.0,0,Completed
O1101,2025-03-23,C046,P030,Giorgos,Direct,9,14.56,0.0,8.16,30.0,0,Completed
O1467,2025-02-15,C058,P022,Maria,Direct,10,15.11,0.08,10.07,60.0,0,Completed
O1507,2025-11-21,C048,P030,Giorgos,Wholesale,14,14.56,0.07,8.42,30.0,0,Completed
O1503,2025-09-02,C035,P004,Giorgos,Wholesale,11,9.14,0.03,6.0,45.0,0,Completed
O1301,2025-10-01,C042,P001,Maria,Direct,11,14.99,0.02,10.49,45.0,0,Completed
O1234,2025-01-08,C080,P003,Eleni,Direct,10,8.23,0.03,5.85,45.0,2,Completed
O1352,2025-09-29,C051,P024,Maria,Wholesale,6,16.87,0.0,10.63,30.0,0,Completed
O1003,2025-01-03,C031,P001,Maria,Wholesale,6,14.99,0.0,10.83,45.0,1,Partial return
O1488,2025-06-26,C018,P020,Eleni,Wholesale,12,11.89,0.09,7.77,45.0,0,Completed
O1104,2025-07-16,C049,P015,Eleni,Wholesale,11,21.66,0.03,10.67,30.0,0,Completed
O1408,2025-01-24,C060,P003,Eleni,Phone order,11,8.23,0.03,5.89,30.0,0,Pending
O1584,2025-08-22,C066,P002,Eleni,Wholesale,11,8.02,0.05,5.33,30.0,0,Completed
O1368,2025-12-18,C011,P027,Maria,Wholesale,6,19.42,0.0,13.52,30.0,0,Completed
O1524,2025-09-08,C010,P002,Eleni,Direct,7,8.02,0.0,5.66,45.0,0,Completed
O1316,2025-03-26,C062,P035,Giorgos,Wholesale,11,21.37,0.03,12.1,45.0,0,Completed
O1178,2025-04-25,C063,P032,Maria,Wholesale,4,13.3,0.0,7.42,60.0,0,Completed
O1097,2025-01-12,C043,P002,Maria,Wholesale,7,8.02,0.0,5.62,30.0,0,Completed
O1253,2025-12-31,C033,P010,Nikos,Wholesale,15,25.35,0.07,17.17,30.0,0,Pending
O1270,2025-11-24,C021,P011,Eleni,Direct,10,16.3,0.03,11.52,30.0,0,Completed
O1370,2025-11-16,C061,P003,Nikos,Wholesale,8,8.23,0.02,6.02,15.0,0,Completed
O1216,2025-01-25,C002,P004,Nikos,Direct,9,9.14,0.0,6.03,60.0,0,Completed
O1237,2025-01-11,C003,P034,Nikos,Direct,13,21.54,0.03,10.84,30.0,0,Completed
O1399,2025-08-02,C030,P026,Giorgos,Wholesale,9,16.04,0.0,9.5,45.0,1,Partial return
O1069,2025-10-08,C089,P021,Eleni,Wholesale,9,19.64,0.0,12.48,30.0,0,Completed
O1395,2025-03-20,C059,P021,Maria,Direct,12,19.64,0.08,12.48,60.0,0,Completed
O1253,2025-11-19,C039,P035,Nikos,Wholesale,10,21.37,0.04,12.73,45.0,0,Completed
O1151,2025-12-05,C001,P022,Nikos,Direct,14,15.11,0.08,9.76,30.0,0,Completed
O1452,2025-05-19,C085,P001,Maria,Wholesale,11,14.99,0.08,10.59,60.0,0,Completed
O1065,2025-02-23,C067,P019,Nikos,Wholesale,8,14.76,0.0,8.04,45.0,0,Completed
O1509,2025-02-24,C010,P022,Giorgos,Wholesale,9,15.11,0.0,9.47,45.0,0,Completed
O1311,2025-04-13,C079,P002,Eleni,Phone order,13,8.02,0.08,5.62,45.0,0,Completed
O1526,2025-04-14,C001,P012,Eleni,Direct,8,19.45,0.0,14.34,15.0,0,Completed
O1480,2025-06-01,C080,P020,Maria,Wholesale,9,11.89,0.0,7.86,30.0,0,Completed
O1415,2025-09-12,C014,P027,Maria,Direct,16,19.42,0.04,13.76,60.0,0,Completed
O1388,2025-09-04,C053,P001,Eleni,Wholesale,11,14.99,0.06,10.25,45.0,0,Completed
O1449,2025-01-07,C022,P029,Nikos,Phone order,9,17.56,0.0,12.36,60.0,0,Completed
O1043,2025-10-21,C045,P003,Giorgos,Wholesale,8,8.23,0.0,5.88,45.0,0,Completed
O1244,2025-02-16,C005,P009,Nikos,Direct,6,9.54,0.0,6.14,30.0,0,Completed
O1197,2025-02-21,C070,P019,Eleni,Direct,11,14.76,0.08,7.67,45.0,0,Completed
O1026,2025-08-22,C036,P032,Eleni,Wholesale,8,13.3,0.04,7.97,15.0,0,Completed
O1101,2025-01-26,C006,P010,Nikos,Phone order,4,25.35,0.04,17.52,30.0,2,Completed
O1485,2025-01-21,C014,P029,Eleni,Wholesale,8,17.56,0.0,12.02,45.0,0,Completed
O1600,2025-12-13,C069,P025,Eleni,Wholesale,8,15.87,0.0,11.56,45.0,0,Pending
O1102,2025-03-01,C047,P007,Nikos,Phone order,10,13.28,0.03,6.94,15.0,0,Completed
O1331,2025-01-24,C089,P036,Nikos,Phone order,11,19.47,0.07,11.75,45.0,0,Completed
O1122,2025-12-06,C089,P025,Maria,Wholesale,9,15.87,0.0,10.95,15.0,1,Completed
O1333,2025-08-13,C039,P033,Eleni,Phone order,11,17.67,0.02,9.74,60.0,0,Completed
O1642,2025-02-17,C052,P002,Eleni,Phone order,10,8.02,0.07,5.55,30.0,0,Completed
O1182,2025-04-04,C022,P019,Nikos,Wholesale,14,14.76,0.08,8.02,45.0,0,Completed
O1609,2025-08-22,C054,P024,Eleni,Phone order,16,16.87,0.05,10.47,45.0,0,Completed
O1489,2025-12-20,C018,P005,Giorgos,Direct,13,9.46,0.05,4.61,45.0,0,Completed
O1051,2025-11-29,C023,P033,Maria,Wholesale,13,17.67,0.07,10.02,45.0,0,Completed
O1335,2025-12-23,C013,P021,Nikos,Phone order,9,19.64,0.02,12.8,15.0,0,Completed
O1183,2025-03-23,C047,P008,Nikos,Wholesale,10,9.08,0.08,4.57,15.0,0,Completed
O1346,2025-10-30,C024,P002,Giorgos,Phone order,15,8.02,0.05,5.53,15.0,0,Completed
O1426,2025-12-14,C009,P012,Giorgos,Wholesale,13,19.45,0.05,14.1,60.0,0,Completed
O1077,2025-07-14,C011,P025,Eleni,Direct,6,15.87,0.0,11.45,45.0,2,Completed
O1218,2025-12-17,C067,P014,Maria,Wholesale,7,17.99,0.0,8.73,45.0,0,Completed
O1502,2025-09-07,C068,P025,Nikos,Phone order,6,15.87,0.0,10.78,15.0,0,Completed
O1032,2025-08-14,C083,P018,Nikos,Wholesale,17,15.39,0.1,10.59,30.0,0,Completed
O1018,2025-12-02,C005,P020,Eleni,Wholesale,8,11.89,0.0,7.67,45.0,0,Pending
O1634,2025-12-14,C050,P006,Maria,Phone order,9,12.05,0.0,8.38,45.0,0,Completed
O1117,2025-12-09,C056,P019,Eleni,Wholesale,11,14.76,0.07,7.99,30.0,0,Completed
O1330,2025-12-19,C083,P017,Nikos,Wholesale,14,17.04,,8.37,30.0,0,Completed
O1557,2025-05-08,C042,P003,Giorgos,Wholesale,10,8.23,0.06,5.86,60.0,0,Completed
O1172,2025-12-13,C082,P004,Giorgos,Wholesale,10,9.14,0.09,6.0,45.0,0,Completed
O1287,2025-10-13,C018,P018,Nikos,Wholesale,13,15.39,0.1,10.86,45.0,0,Completed
O1453,2025-03-22,C046,P018,Giorgos,Phone order,10,15.39,0.03,10.41,30.0,0,Completed
O1373,2025-03-26,C022,P005,Nikos,Direct,15,9.46,0.04,4.88,60.0,0,Completed
O1073,2025-06-14,C087,P026,Maria,Wholesale,8,16.04,0.0,9.42,15.0,0,Completed
O1419,2025-05-23,C033,P027,Nikos,Wholesale,9,19.42,0.0,14.09,60.0,0,Completed
O1523,2025-10-09,C055,P020,Giorgos,Wholesale,19,11.89,0.12,7.59,60.0,0,Completed
O1537,2025-05-01,C032,P021,Nikos,Wholesale,9,19.64,0.0,12.41,30.0,0,Completed
O1222,2025-10-21,C016,P001,Giorgos,Wholesale,8,14.99,0.0,10.58,45.0,0,Completed
O1239,2025-09-13,C052,P006,Giorgos,Wholesale,15,12.05,0.09,8.69,45.0,0,Completed
O1549,2025-09-12,C079,P028,Nikos,Wholesale,6,20.02,0.02,9.91,45.0,0,Completed
O1035,2025-07-31,C001,P023,Nikos,Wholesale,12,16.26,0.05,11.1,15.0,0,Completed
O1267,2025-01-01,C040,P017,Nikos,Direct,9,17.04,0.0,8.04,30.0,1,Partial return
O1316,2025-11-13,C017,P030,Eleni,Phone order,12,14.56,0.03,8.03,60.0,0,Completed
O1456,2025-10-15,C076,P008,Maria,Direct,9,9.08,0.0,4.59,30.0,0,Completed
O1131,2025-08-22,C068,P001,Eleni,Wholesale,5,14.99,0.0,10.6,45.0,0,Completed
O1402,2025-01-28,C035,P030,Maria,Phone order,5,14.56,0.0,8.17,30.0,0,Completed
O1421,2025-06-19,C045,P023,Giorgos,Direct,12,16.26,0.03,10.73,30.0,0,Pending
O1130,2025-07-06,C040,P003,Giorgos,Wholesale,7,8.23,0.0,5.98,30.0,0,Completed
O1065,2025-12-04,C032,P022,Maria,Wholesale,16,15.11,0.07,9.39,30.0,0,Completed
O1281,2025-07-01,C032,P033,Eleni,Wholesale,15,17.67,0.07,10.23,30.0,0,Completed
O1089,2025-07-11,C010,P001,Nikos,Wholesale,4,14.99,0.0,10.71,45.0,0,Completed
O1080,2025-03-26,C090,P034,Giorgos,Wholesale,6,21.54,0.02,11.04,15.0,0,Completed
O1018,2025-07-29,C090,P027,Nikos,Wholesale,17,19.42,0.05,14.0,15.0,0,Completed
O1290,2025-04-11,C017,P001,Maria,Wholesale,10,14.99,0.05,10.84,60.0,1,Partial return
O1110,2025-07-21,C087,P004,Maria,Wholesale,14,9.14,0.1,5.95,30.0,0,Completed
O1581,2025-04-08,C041,P007,Eleni,Wholesale,11,13.28,0.07,6.61,45.0,0,Completed
O1032,2025-08-01,C065,P009,Nikos,Phone order,7,9.54,0.0,6.07,45.0,0,Completed
O1188,2025-12-11,C035,P011,Nikos,Direct,10,16.3,0.05,11.41,60.0,0,Completed
O1205,2025-08-19,C038,P024,Giorgos,Direct,10,16.87,0.08,10.85,45.0,0,Completed
O1119,2025-09-16,C011,P004,Maria,Phone order,9,9.14,0.0,6.26,30.0,0,Completed
O1465,2025-01-03,C086,P032,Nikos,Wholesale,8,13.3,0.0,7.91,30.0,0,Completed
O1575,2025-08-10,C045,P035,Giorgos,Phone order,8,21.37,0.0,12.95,45.0,0,Completed
O1294,2025-04-01,C073,P009,Maria,Direct,13,9.54,0.03,6.17,30.0,0,Completed
O1524,2025-03-07,C073,P012,Nikos,Wholesale,9,19.45,0.0,14.32,30.0,0,Completed
O1386,2025-11-04,C084,P016,Eleni,Wholesale,14,19.23,0.04,10.09,60.0,0,Completed
O1643,2025-07-16,C008,P031,Giorgos,Phone order,6,15.37,0.0,8.18,15.0,1,Partial return
O1048,2025-12-21,C038,P008,Maria,Wholesale,16,9.08,0.05,4.73,60.0,0,Completed
O1555,2025-06-25,C008,P013,Eleni,Wholesale,12,24.95,0.08,14.1,30.0,0,Completed
O1539,2025-03-10,C015,P006,Maria,Wholesale,9,12.05,0.04,8.83,30.0,0,Completed
O1155,2025-12-25,C075,P035,Eleni,Phone order,10,21.37,0.04,12.71,60.0,0,Completed
O1389,2025-10-08,C024,P009,Eleni,Direct,6,9.54,0.0,5.96,15.0,0,Completed
O1463,2025-10-11,C048,P009,Maria,Wholesale,7,9.54,0.0,6.19,45.0,0,Completed
O1528,2025-11-16,C085,P002,Eleni,Direct,15,8.02,0.02,5.33,60.0,0,Completed
O1158,2025-12-11,C079,P022,Maria,Phone order,15,15.11,0.03,9.61,45.0,0,Completed
O1420,2025-11-29,C086,P002,Maria,Wholesale,15,8.02,0.05,5.47,30.0,0,Completed
O1358,2025-12-22,C037,P007,Eleni,Direct,12,13.28,0.03,6.62,45.0,0,Completed
O1513,2025-06-30,C016,P029,Giorgos,Wholesale,11,17.56,0.07,12.49,45.0,3,Completed
O1063,2025-12-08,C089,P036,Giorgos,Direct,7,19.47,0.02,10.99,30.0,0,Completed
O1600,2025-10-01,C064,P012,Eleni,Phone order,16,19.45,0.03,14.14,15.0,0,Completed
O1530,2025-08-05,C016,P035,Nikos,Wholesale,11,21.37,0.07,12.97,30.0,0,Completed
O1173,2025-01-13,C074,P009,Giorgos,Wholesale,6,9.54,0.02,6.23,30.0,0,Completed
O1525,2025-12-10,C089,P034,Nikos,Wholesale,18,21.54,0.05,10.98,30.0,0,Completed
O1619,2025-03-24,C040,P009,Eleni,Direct,9,9.54,0.0,6.29,45.0,0,Completed
O1438,2025-03-16,C042,P022,Nikos,Direct,11,15.11,0.07,10.11,45.0,0,Completed
O1598,2025-06-01,C059,P007,Maria,Direct,3,13.28,0.0,6.63,45.0,0,Completed
O1138,2025-01-17,C089,P022,Eleni,Phone order,4,15.11,,10.12,15.0,1,Completed
O1172,2025-02-22,C087,P004,Maria,Direct,9,9.14,0.0,6.05,30.0,0,Completed
O1382,2025-10-15,C026,P002,Giorgos,Wholesale,12,8.02,0.05,5.46,45.0,0,Completed
O1558,2025-12-23,C035,P025,Eleni,Direct,6,15.87,0.0,11.46,45.0,1,Partial return
O1168,2025-01-25,C085,P024,Giorgos,Wholesale,11,16.87,0.04,10.42,60.0,0,Completed
O1226,2025-12-17,C090,P023,Eleni,Phone order,17,16.26,0.1,10.62,15.0,0,Completed
O1107,2025-01-28,C087,P010,Nikos,Direct,12,25.35,0.07,17.77,45.0,0,Completed
O1463,2025-04-14,C053,P006,Giorgos,Phone order,9,12.05,0.01,8.75,75.0,0,Completed
O1388,2025-11-21,C063,P033,Eleni,Direct,9,17.67,0.0,10.32,60.0,0,Completed
O1320,2025-10-07,C012,P036,Maria,Direct,12,19.47,0.03,11.43,60.0,0,Completed
O1088,2025-04-10,C062,P013,Eleni,Wholesale,14,24.95,0.03,13.67,45.0,0,Completed
O1065,2025-12-16,C082,P029,Nikos,Wholesale,18,17.56,0.07,12.8,75.0,0,Completed
O1548,2025-03-30,C023,P020,Nikos,Wholesale,12,11.89,0.03,7.7,45.0,0,Completed
O1099,2025-08-08,C058,P018,Eleni,Wholesale,7,15.39,0.0,10.77,30.0,2,Completed
O1318,2025-03-08,C087,P031,Maria,Wholesale,10,15.37,0.05,8.58,15.0,0,Completed
O1181,2025-05-11,C031,P035,Nikos,Wholesale,13,21.37,0.03,12.68,45.0,1,Partial return
O1167,2025-12-30,C011,P020,Maria,Wholesale,11,11.89,0.03,7.51,30.0,0,Completed
O1443,2025-06-15,C053,P019,Nikos,Direct,10,14.76,0.02,7.83,60.0,0,Completed
O1029,2025-11-17,C027,P001,Eleni,Wholesale,15,14.99,0.05,10.8,15.0,0,Completed
O1125,2025-10-21,C003,P020,Eleni,Wholesale,2,11.89,0.0,7.68,45.0,0,Completed
O1319,2025-12-29,C081,P007,Eleni,Wholesale,11,13.28,0.05,7.06,60.0,0,Completed
O1613,2025-04-05,C087,P011,Nikos,Direct,16,16.3,0.07,11.27,30.0,0,Completed
O1644,2025-03-23,C024,P004,Giorgos,Wholesale,14,9.14,0.05,6.15,15.0,0,Completed
O1573,2025-07-26,C085,P005,Nikos,Wholesale,7,9.46,0.01,4.6,60.0,0,Completed
O1645,2025-04-20,C072,P009,Eleni,Wholesale,9,9.54,0.0,5.88,30.0,0,Completed
O1373,2025-05-31,C019,P018,Maria,Phone order,9,15.39,0.01,10.68,45.0,0,Completed
O1277,2025-11-13,C046,P020,Giorgos,Phone order,7,11.89,0.0,7.61,30.0,0,Completed
O1182,2025-11-29,C060,P021,Nikos,Wholesale,13,19.64,0.05,12.56,30.0,1,Partial return
O1451,2025-06-27,C015,P031,Giorgos,Wholesale,12,15.37,0.08,8.73,45.0,0,Completed
O1359,2025-11-25,C022,P028,Maria,Phone order,10,20.02,0.08,10.4,60.0,0,Completed
O1493,2025-12-16,C085,P015,Eleni,Wholesale,20,21.66,0.04,10.66,75.0,0,Completed
O1181,2025-02-28,C038,P014,Giorgos,Wholesale,11,17.99,0.08,9.19,30.0,0,Completed
O1385,2025-05-25,C086,P032,Nikos,Phone order,9,13.3,0.0,7.8,30.0,0,Completed
O1244,2025-07-11,C008,P021,Giorgos,Wholesale,11,19.64,0.03,12.72,45.0,0,Completed
O1572,2025-06-01,C060,P001,Maria,Wholesale,8,14.99,0.0,10.81,15.0,0,Completed
O1642,2025-02-12,C067,P019,Nikos,Wholesale,9,14.76,0.0,7.59,60.0,0,Completed
O1489,2025-10-03,C061,P021,Nikos,Direct,10,19.64,0.05,12.55,30.0,0,Completed
O1065,2025-04-18,C082,P002,Maria,Phone order,12,8.02,0.04,5.28,75.0,0,Completed
O1646,2025-08-06,C036,P027,Nikos,Wholesale,14,19.42,0.08,13.89,30.0,0,Completed
O1203,2025-12-26,C039,P025,Giorgos,Direct,13,15.87,0.11,11.51,45.0,0,Completed
O1151,2025-02-06,C032,P004,Maria,Wholesale,11,9.14,0.05,6.35,30.0,0,Completed
O1463,2025-06-19,C058,P025,Nikos,Wholesale,11,15.87,0.08,11.6,30.0,0,Completed
O1309,2025-01-28,C029,P028,Maria,Direct,9,20.02,0.04,10.17,30.0,0,Completed
O1092,2025-10-13,C005,P005,Nikos,Wholesale,12,9.46,0.08,4.73,60.0,0,Completed
O1233,2025-04-27,C015,P008,Eleni,Wholesale,11,9.08,0.05,4.7,30.0,0,Completed
O1011,2025-08-19,C001,P026,Giorgos,Wholesale,6,16.04,0.0,9.5,30.0,1,Partial return
O1026,2025-01-09,C013,P003,Giorgos,Direct,12,8.23,0.07,6.14,45.0,0,Completed
O1184,2025-10-01,C083,P010,Nikos,Direct,8,25.35,0.0,17.21,45.0,0,Completed
O1216,2025-11-13,C050,P026,Nikos,Direct,9,16.04,0.0,9.44,60.0,0,Completed
O1273,2025-10-27,C088,P034,Nikos,Direct,10,21.54,0.03,11.01,45.0,2,Completed
O1290,2025-02-07,C029,P035,Eleni,Phone order,10,21.37,0.05,12.55,30.0,0,Completed
O1164,2025-02-24,C044,P020,Eleni,Direct,11,11.89,0.06,7.53,75.0,0,Completed
O1594,2025-06-04,C005,P021,Nikos,Wholesale,10,19.64,0.05,12.09,30.0,2,Completed
O1313,2025-08-13,C050,P030,Giorgos,Wholesale,8,14.56,0.0,8.13,30.0,0,Completed
O1170,2025-12-05,C070,P021,Nikos,Wholesale,7,19.64,0.01,13.01,75.0,0,Completed
O1103,2025-10-01,C025,P014,Maria,Wholesale,10,17.99,0.05,8.84,30.0,0,Completed
O1178,2025-07-20,C075,P011,Eleni,Phone order,11,16.3,0.02,11.75,60.0,0,Completed
O1318,2025-03-15,C013,P010,Eleni,Direct,16,25.35,0.05,17.79,15.0,0,Completed
O1190,2025-11-28,C073,P008,Eleni,Phone order,4,9.08,0.0,4.66,15.0,0,Completed
O1507,2025-01-06,C041,P017,Maria,Wholesale,16,17.04,0.07,8.65,60.0,0,Completed
O1433,2025-01-03,C028,P029,Giorgos,Wholesale,11,17.56,0.12,12.38,30.0,0,Pending
O1107,2025-02-13,C082,P017,Eleni,Wholesale,9,17.04,,8.61,45.0,0,Completed
O1556,2025-06-26,C090,P001,Maria,Wholesale,17,14.99,0.05,10.29,15.0,0,Completed
O1124,2025-11-27,C083,P011,Maria,Wholesale,14,16.3,0.09,11.61,45.0,0,Completed
O1337,2025-04-24,C057,P019,Eleni,Wholesale,13,14.76,0.02,7.65,60.0,0,Completed
O1548,2025-04-03,C048,P009,Nikos,Phone order,11,9.54,0.05,6.05,30.0,0,Completed
O1118,2025-10-09,C033,P002,Giorgos,Direct,14,8.02,0.12,5.64,45.0,0,Completed
O1229,2025-02-07,C060,P027,Eleni,Direct,7,19.42,0.0,13.44,30.0,0,Completed
O1548,2025-05-09,C081,P016,Nikos,Wholesale,14,19.23,0.05,9.79,45.0,0,Completed
O1234,2025-10-25,C020,P008,Giorgos,Phone order,6,9.08,0.0,4.7,60.0,0,Completed
O1634,2025-07-02,C050,P004,Maria,Direct,9,9.14,0.0,6.24,45.0,0,Pending
O1451,2025-05-01,C071,P007,Nikos,Wholesale,9,13.28,0.0,7.01,45.0,0,Completed
O1046,2025-02-05,C049,P013,Maria,Wholesale,12,24.95,0.05,13.43,45.0,0,Completed
O1008,2025-08-19,C013,P009,Eleni,Direct,5,9.54,0.0,6.29,30.0,0,Completed
O1288,2025-06-06,C031,P006,Maria,Wholesale,12,12.05,0.05,8.83,60.0,0,Completed
O1163,2025-07-06,C015,P009,Eleni,Phone order,14,9.54,0.05,6.18,45.0,0,Completed
O1119,2025-03-28,C086,P011,Nikos,Wholesale,14,16.3,0.08,11.09,45.0,0,Completed
O1048,2025-04-24,C038,P032,Giorgos,Wholesale,11,13.3,0.03,7.47,45.0,0,Completed
O1087,2025-07-04,C074,P028,Maria,Direct,10,20.02,0.07,10.22,45.0,0,Completed
O1103,2025-06-19,C025,P001,Giorgos,Wholesale,10,14.99,0.08,10.83,45.0,0,Completed
O1191,2025-07-03,C085,P004,Eleni,Wholesale,7,9.14,0.01,5.99,45.0,1,Completed
O1214,2025-02-25,C064,P026,Maria,Direct,6,16.04,0.0,9.4,15.0,0,Completed
O1322,2025-02-11,C028,P021,Eleni,Phone order,7,19.64,0.02,12.98,30.0,0,Completed
O1232,2025-03-13,C028,P019,Maria,Wholesale,10,14.76,0.05,8.08,15.0,0,Completed
O1074,2025-11-17,C084,P029,Nikos,Direct,10,17.56,0.07,11.99,45.0,0,Completed
O1352,2025-01-10,C028,P006,Nikos,Phone order,10,12.05,0.07,8.63,15.0,0,Completed
O1097,2025-10-24,C039,P025,Giorgos,Direct,7,15.87,0.01,11.09,60.0,0,Completed
O1604,2025-04-19,C039,P006,Nikos,Wholesale,10,12.05,0.04,8.63,75.0,0,Pending
O1547,2025-10-06,C026,P003,Giorgos,Direct,13,8.23,0.03,6.14,30.0,0,Completed
O1328,2025-03-18,C013,P011,Eleni,Wholesale,10,16.3,0.03,11.74,30.0,0,Completed
O1077,2025-10-29,C041,P015,Eleni,Wholesale,3,21.66,0.02,11.15,45.0,1,Partial return
O1457,2025-09-14,C022,P022,Nikos,Wholesale,9,15.11,0.0,9.57,60.0,0,Completed
O1374,2025-09-15,C050,P034,Nikos,Direct,9,21.54,0.0,11.52,60.0,0,Completed
O1023,2025-11-11,C025,P021,Maria,Direct,13,19.64,0.05,12.3,30.0,0,Completed
O1314,2025-03-13,C081,P010,Giorgos,Wholesale,10,25.35,0.05,17.87,30.0,3,Completed
O1136,2025-10-17,C018,P025,Maria,Direct,10,15.87,0.07,11.07,45.0,0,Completed
O1132,2025-09-05,C074,P030,Eleni,Wholesale,12,14.56,0.05,8.27,45.0,0,Completed
O1568,2025-09-07,C049,P020,Maria,Wholesale,15,11.89,0.05,7.4,30.0,0,Completed
O1580,2025-07-09,C074,P026,Maria,Wholesale,10,16.04,0.05,9.88,45.0,1,Partial return
O1106,2025-04-16,C036,P008,Eleni,Wholesale,12,9.08,0.1,4.54,15.0,0,Completed
O1214,2025-08-21,C068,P017,Nikos,Wholesale,7,17.04,0.0,8.37,30.0,0,Completed
O1206,2025-11-29,C051,P013,Eleni,Wholesale,10,24.95,0.05,13.2,30.0,0,Pending
O1049,2025-09-24,C048,P026,Eleni,Phone order,11,16.04,0.07,9.94,30.0,0,Completed
O1343,2025-05-15,C060,P007,Maria,Wholesale,13,13.28,0.05,6.62,30.0,0,Completed
O1502,2025-07-13,C079,P015,Eleni,Wholesale,15,21.66,0.03,11.22,30.0,0,Completed
O1201,2025-02-09,C075,P014,Eleni,Wholesale,9,17.99,0.0,8.7,60.0,0,Completed
O1426,2025-04-25,C059,P003,Giorgos,Wholesale,4,8.23,0.0,5.79,60.0,0,Completed
O1026,2025-06-26,C070,P004,Giorgos,Direct,12,9.14,0.07,6.28,60.0,0,Completed
O1519,2025-11-06,C017,P006,Nikos,Wholesale,7,12.05,0.0,8.91,60.0,0,Completed
O1183,2025-03-13,C053,P002,Giorgos,Wholesale,5,8.02,0.0,5.29,60.0,0,Completed
O1137,2025-02-09,C037,P026,Eleni,Wholesale,10,16.04,0.05,9.54,45.0,0,Completed
O1499,2025-04-06,C034,P031,Maria,Wholesale,6,15.37,0.0,8.7,45.0,3,Completed
O1026,2025-03-02,C045,P021,Maria,Wholesale,10,19.64,0.05,13.04,30.0,0,Completed
O1525,2025-06-19,C073,P031,Nikos,Wholesale,12,15.37,0.03,8.53,30.0,0,Completed
O1540,2025-09-03,C017,P022,Giorgos,Wholesale,12,15.11,0.05,10.13,45.0,0,Completed
O1232,2025-03-24,C002,P027,Giorgos,Wholesale,8,19.42,0.02,14.05,30.0,0,Completed
O1216,2025-01-23,C032,P036,Maria,Wholesale,7,19.47,0.02,11.22,30.0,0,Completed
O1559,2025-03-24,C035,P012,Maria,Direct,13,19.45,0.05,13.87,30.0,0,Completed
O1614,2025-01-21,C031,P001,Maria,Wholesale,5,14.99,0.0,10.69,45.0,0,Completed
O1479,2025-05-13,C083,P008,Maria,Wholesale,16,9.08,0.05,4.54,60.0,0,Completed
O1210,2025-07-27,C088,P011,Nikos,Phone order,11,16.3,0.03,11.44,45.0,0,Completed
O1118,2025-12-05,C040,P016,Eleni,Phone order,13,19.23,0.05,9.46,60.0,0,Completed
O1629,2025-04-21,C088,P024,Giorgos,Direct,13,16.87,0.08,10.45,60.0,0,Completed
O1426,2025-08-30,C087,P017,Giorgos,Wholesale,17,17.04,0.05,8.41,15.0,0,Completed
O1094,2025-07-30,C078,P035,Maria,Direct,5,21.37,0.0,12.51,60.0,0,Completed
O1501,2025-04-04,C022,P004,Eleni,Wholesale,14,9.14,0.02,6.05,45.0,0,Completed
O1389,2025-12-18,C037,P025,Eleni,Phone order,16,15.87,0.05,10.74,60.0,0,Completed
O1151,2025-11-02,C080,P030,Nikos,Wholesale,9,14.56,0.0,8.25,60.0,0,Completed
O1607,2025-07-17,C040,P016,Maria,Wholesale,9,19.23,0.0,10.02,30.0,0,Completed
O1089,2025-04-14,C090,P022,Giorgos,Phone order,12,15.11,0.07,10.08,30.0,1,Completed
O1328,2025-11-07,C041,P024,Nikos,Wholesale,11,16.87,0.1,10.73,30.0,0,Completed
O1383,2025-11-11,C018,P016,Nikos,Phone order,13,19.23,0.07,10.07,30.0,0,Completed
O1640,2025-09-30,C081,P035,Nikos,Wholesale,4,21.37,0.0,12.13,30.0,1,Partial return
O1172,2025-12-04,C051,P036,Maria,Phone order,6,19.47,0.0,10.97,45.0,0,Completed
O1395,2025-10-04,C032,P004,Nikos,Phone order,10,9.14,0.07,6.09,15.0,0,Completed
O1138,2025-12-14,C063,P022,Giorgos,Wholesale,12,15.11,0.05,10.05,45.0,0,Completed
O1545,2025-07-09,C049,P016,Nikos,Direct,6,19.23,0.0,10.03,30.0,0,Completed
O1056,2025-08-08,C045,P020,Maria,Phone order,10,11.89,0.03,7.87,30.0,1,Partial return
O1124,2025-09-04,C033,P016,Giorgos,Wholesale,8,19.23,0.02,9.71,30.0,0,Completed
O1237,2025-12-23,C044,P002,Nikos,Wholesale,8,8.02,0.0,5.66,45.0,0,Completed
O1150,2025-05-11,C025,P030,Giorgos,Direct,13,14.56,0.05,7.93,15.0,0,Completed
O1595,2025-02-12,C009,P002,Eleni,Wholesale,8,8.02,0.0,5.31,45.0,3,Completed
